id,listing_url,name,description,picture_url,host_id,host_response_time,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
5938799,https://www.airbnb.com/rooms/5938799,Apartment by the sea,"Apartment 100 meters from the beach, with two beds and a sofa-bed. It is located in a small quiet village in Gaia. Besides the beach, the nearest train station is 200 meters from the apartment, which takes you to Oporto (20 minute trip).<br /><br /><b>The space</b><br />A very nice apartment surrounded by a lovely garden. The location is one of the most beautiful beachs in the north of Portugal, ranked in the top 10 european beaches of 2015:<br /><br />http://www.europeanbestdestinations.com/top/best-beaches-in-europe-2015/<br /><br /><b>Guest access</b><br />Garden, small barbecue and garden furniture.<br /><br /><b>License number</b><br />54598/AL",https://a0.muscache.com/pictures/75999002/d22ed412_original.jpg,30833148,within an hour,"Arcozelo, Porto, Portugal",Arcozelo,VILA NOVA DE GAIA,41.06722,-8.65364,Entire home/apt,6,2,3,"[""Wifi"", ""Hair dryer"", ""Essentials"", ""Cable TV"", ""Hangers"", ""High chair"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""BBQ grill"", ""Dishes and silverware"", ""Refrigerator"", ""Free street parking"", ""Kitchen"", ""Crib"", ""Patio or balcony"", ""Iron"", ""Backyard"", ""Children\u2019s books and toys"", ""Luggage dropoff allowed"", ""Microwave"", ""Heating"", ""Beach essentials"", ""Shampoo"", ""Coffee maker"", ""Hot water"", ""Outdoor furniture"", ""Host greets you"", ""Cooking basics"", ""TV with standard cable"", ""Pack \u2019n play/Travel crib"", ""Dryer"", ""Oven"", ""Stove"", ""Smoke alarm"", ""Long term stays allowed""]",$50.00,103,4.82,4.86,4.86,4.89,4.91,4.89,4.73,1.21
5946303,https://www.airbnb.com/rooms/5946303,GuestReady - Belle Epoque Apartments - 3.2,"Bold and stylish luxury apartment in a historic, neoclassical building!<br /><br /><b>The space</b><br />Welcome!<br /><br />Situated in a neoclassical building near beautiful Ribeira, this apartment is fully furnished with all the modern amenities needed for a comfortable stay. You'll find the space very 'trendy' with rich colors, exposed stone walls and large windows that let lots of natural sunlight in.<br /><br />The space is divided into two sections: a sitting area with a small dining table (with stools) integrated to the kitchenette. You'll find:<br />- Microwave oven.<br />- Toaster and electric kettle<br />- Coffee machine with complimentary pods.<br />- Cutlery<br />- Television and Sofa<br /><br />The bedroom section is equipped with a comfortable double-bed lined with hotel-quality linens, and ample of storage to keep your possessions safe.<br /><br />There's also a bathroom within the apartment that comes with a tub.<br /><br />Fresh towels and toiletries are provided at n",https://a0.muscache.com/pictures/prohost-api/Hosting-5946303/original/636facd5-3e01-4f38-b5ed-02fea11b19d9.jpeg,15809545,within an hour,"Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",PORTO,41.14413,-8.6127,Entire home/apt,2,1,2,"[""Hangers"", ""Wifi"", ""Cleaning before checkout"", ""TV with standard cable"", ""Microwave"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Shampoo"", ""Radiant heating"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed""]",$43.00,118,4.84,4.88,4.87,4.92,4.92,4.97,4.86,1.36
5946314,https://www.airbnb.com/rooms/5946314,Casa de Praia,"Espetacular casa de praia completamente equipada para poder disfrutar de umas excelentes férias ou de um descanso merecido e com todo o conforto. Barbecue e com terraço com vista (website hidden) satélite e casa nova ficou pronta em Março. Perto de campo de golfe<br /><br /><b>The space</b><br />Mar mesmo em frente à casa lugar Susegado não à barulho dos vizinhos só ouve o mar e os pássaros o espaço tem tudo que precisa para férias .<br /><br /><b>Guest access</b><br />Barbcau, praia ,Wi-Fi na casa, tem Loiça ,lençóis, toalhas ,copos, talheres,  ferro para a roupa, estendal, máquina de lavar roupa, máquina de lavar louça máquina de café   .<br /><br /><b>Other things to note</b><br />É uma casa que tem tudo que precisa para desfrutar umas férias maravilhosas",https://a0.muscache.com/pictures/4b9e0b7c-0f1a-4a37-aaa8-4a477c403699.jpg,30869655,within an hour,"A Ver-o-Mar, Póvoa de Varzim, Portugal","AVer-o-Mar, Amorim e Terroso",PÓVOA DE VARZIM,41.40667,-8.78162,Entire home/apt,4,2,4,"[""Wifi"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Clothing storage: closet and wardrobe"", ""Hangers"", ""Private entrance"", ""Baking sheet"", ""Stove"", ""Nespresso machine"", ""Drying rack for clothing"", ""Toaster"", ""Free parking on premises"", ""BBQ grill"", ""Dishes and silverware"", ""Refrigerator"", ""Beachfront"", ""Kitchen"", ""Free street parking"", ""Dining table"", ""Trash compactor"", ""Iron"", ""Freezer"", ""Outlet covers"", ""Indoor fireplace"", ""Microwave"", ""First aid kit"", ""Luggage dropoff allowed"", ""Heating"", ""Beach essentials"", ""Coffee maker"", ""Washer"", ""Hot water"", ""Host greets you"", ""Private patio or balcony"", ""Wine glasses"", ""TV with standard cable"", ""Barbecue utensils"", ""Children\u2019s books and toys for ages 5-10 years old"", ""Long term stays allowed"", ""Dryer"", ""Ethernet connection"", ""Hot water kettle"", ""Oven"", ""Fire extinguisher"", ""Portable fans"", ""Cooking basics"", ""Cleaning products""]",$90.00,108,4.71,4.82,4.68,4.71,4.68,4.73,4.65,1.25
5952517,https://www.airbnb.com/rooms/5952517,Apartment with pool view,"Apartamento situado no Centro do Porto (Bonfim-Antas): a pé 20-30 min do c. histórico, a 15 min do metro (E.Dragão) , a 10 min do metro Marquês) e a 1 min de autocarros.<br />Tem 120m2, c/ cozinha equipada  e máquina de lavar a roupa. Possui piscina privada, jardim e elevador privativo.<br /><br /><b>License number</b><br />16825/AL",https://a0.muscache.com/pictures/78328753/53b4a6b1_original.jpg,30900606,within a day,,Bonfim,PORTO,41.16121,-8.59401,Entire home/apt,4,1,2,"[""Wifi"", ""Dedicated workspace"", ""Dishwasher"", ""Extra pillows and blankets"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Lockbox"", ""Hangers"", ""TV"", ""Dishes and silverware"", ""Pocket wifi"", ""Refrigerator"", ""Free street parking"", ""Kitchen"", ""Iron"", ""Backyard"", ""Children\u2019s books and toys"", ""Luggage dropoff allowed"", ""Microwave"", ""First aid kit"", ""Coffee maker"", ""Shampoo"", ""Washer"", ""Hot water"", ""Private patio or balcony"", ""Oven"", ""Fire extinguisher"", ""Private pool"", ""Stove"", ""Elevator"", ""Cooking basics"", ""Long term stays allowed""]",$70.00,144,4.69,4.78,4.78,4.88,4.88,4.43,4.69,1.67
5957784,https://www.airbnb.com/rooms/5957784,Studio Terrasse au caves de Porto,"Superbe studio meublé et équipé d'une kitchnette et d'une salle de bains privée dans la zone historique de Vila Nova de Gaia, au coeur des caves, à 3 mn du pont Dom Luiz, à 5 mn de Porto.Le terrasse offre des vues les plus spectaculaires de Porto!",https://a0.muscache.com/pictures/78cebc9b-89fe-4d98-bb16-2853824a6c07.jpg,28050358,within an hour,,Santa Marinha e São Pedro da Afurada,VILA NOVA DE GAIA,41.13507,-8.61325,Entire home/apt,2,,1,"[""Wifi"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Hangers"", ""High chair"", ""Babysitter recommendations"", ""Dishes and silverware"", ""Refrigerator"", ""Kitchen"", ""Iron"", ""Air conditioning"", ""Luggage dropoff allowed"", ""Microwave"", ""Coffee maker"", ""Shampoo"", ""Hot water"", ""Cooking basics"", ""TV with standard cable"", ""Pack \u2019n play/Travel crib"", ""Paid parking off premises"", ""Fire extinguisher"", ""Stove"", ""Elevator"", ""Smoke alarm"", ""Long term stays allowed""]",$95.00,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.14
5962998,https://www.airbnb.com/rooms/5962998,Douro Sunset House,"In the heart of the historic area, neighbor of the cellars and at a distance of 5 minutes walk, you can reach several interesting points such as Ribeira de Gaia and Porto. Also enjoy quiet and beautiful sun, not to mention the view.<br /><br /><b>The space</b><br />Located in the heart of the historic area, where are the cellars of Oporto Wine, the Rabelo Boats, the Cais de Gaia or the Ribeira do Porto and many other place with touristic interest. You don`t need car to move and meet the city, the location of the house allows move on foot. However if you want or need the metro is just about five minutes walk.<br />Although the house stay in center is very quiet and allows to guests relax, enjoy the sun, eat in the terrace or simply taste a wine with a wonderful view.<br />The beach isn`t far and is possible to go always beside the river, in a nice trip. <br />The house receive 6 people comfortably and offers a cradle and a baby chair.<br /><br /><b>Guest access</b><br />The house is pro",https://a0.muscache.com/pictures/87070237/84479716_original.jpg,30953463,within an hour,"Vila Nova de Gaia, Porto, Portugal",Santa Marinha e São Pedro da Afurada,VILA NOVA DE GAIA,41.13696,-8.61101,Entire home/apt,6,3,3,"[""Wifi"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Hangers"", ""Baking sheet"", ""High chair"", ""Dishes and silverware"", ""Refrigerator"", ""Free street parking"", ""Kitchen"", ""Patio or balcony"", ""Iron"", ""Air conditioning"", ""Shower gel"", ""Indoor fireplace"", ""Microwave"", ""First aid kit"", ""Heating"", ""Shampoo"", ""Coffee maker"", ""Washer"", ""Hot water"", ""TV with standard cable"", ""Paid parking off premises"", ""Dryer"", ""Oven"", ""Fire extinguisher"", ""Stove"", ""Cooking basics"", ""Long term stays allowed""]",$298.00,268,4.9,4.89,4.84,4.88,4.9,4.88,4.85,3.10
5965858,https://www.airbnb.com/rooms/5965858,ALMADA APARTMENT DELUXE,"With a great location in the tradicional Almada Street and at 250 meters from Trindade Metro Station with direct connection to the Airport, this pleasent and elegante apartment with 60ms, is perfect for you discover Porto.<br /><br /><b>The space</b><br />Absolutely perfect for 2 at 3 guest  - This recently renovated 65m2 apartment,and terrace is located in the heart of the historic center of Porto , a very quiet street , close to major attractions , shops , bars , restaurants ,<br />The location is privileged to discover the historic center of Porto , on foot, but if you use the metro is just 5 minutes walk from Trindade station. It is also ideal if you want to visit other Portuguese cities , as Guimaraes , Braga , the proximity to the train station Sao Bento .<br /><br /> .<br /><br />The apartment includes : - A King Bed (160 /210) - kitchen with all appliances , including : fridge, microwave , kettle , toaster, washing machine and a full list of kitchen utensils of excellent qualit",https://a0.muscache.com/pictures/f9a783d0-1b70-4daf-b57b-3e2b59d1e8c2.jpg,24109574,within a few hours,"Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",PORTO,41.15129,-8.61199,Entire home/apt,3,1,4,"[""Wifi"", ""Mini fridge"", ""Dedicated workspace"", ""Baby bath"", ""Extra pillows and blankets"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Room-darkening shades"", ""Stainless steel oven"", ""Security cameras on property"", ""Hangers"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Conditioner"", ""Drying rack for clothing"", ""High chair"", ""Toaster"", ""Keypad"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Body soap"", ""Refrigerator"", ""Kitchen"", ""Crib"", ""Dining table"", ""Cleaning before checkout"", ""Iron"", ""Freezer"", ""Shower gel"", ""Luggage dropoff allowed"", ""Microwave"", ""First aid kit"", ""Heating"", ""Shampoo"", ""Coffee maker"", ""Central air conditioning"", ""Hot water"", ""Cooking basics"", ""Wine glasses"", ""TV with standard cable"", ""Pack \u2019n play/Travel crib"", ""Laundromat nearby"", ""Paid parking off premises"", ""Safe"", ""Hot water kettle"", ""Fire extinguisher"", ""Clothing storage: closet"", ""Stove"", ""Smoke alarm"", ""Long term stays allowed""]",$76.00,77,4.78,4.78,4.83,4.75,4.79,4.86,4.83,0.89
5971352,https://www.airbnb.com/rooms/5971352,Aguda Beachfront Apartment,"Aguda Beachfront Apartment is located in Aguda, neer of Oporto. Free WiFi access is available. Each room here will provide you with a terrace and a seating area. There is a full kitchen with a dishwasher and a<br /><br /><b>License number</b><br />38781/AL",https://a0.muscache.com/pictures/93571682/17c6976a_original.jpg,30999714,within a day,,Arcozelo,VILA NOVA DE GAIA,41.04701,-8.65258,Entire home/apt,6,3,4,"[""Wifi"", ""Baby bath"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Room-darkening shades"", ""Hangers"", ""Baking sheet"", ""High chair"", ""Dishes and silverware"", ""Pocket wifi"", ""Refrigerator"", ""Beachfront"", ""Kitchen"", ""Free street parking"", ""Crib"", ""Patio or balcony"", ""Iron"", ""Bathtub"", ""Children\u2019s books and toys"", ""Shower gel"", ""Microwave"", ""First aid kit"", ""Heating"", ""Shampoo"", ""Coffee maker"", ""Washer"", ""Hot water"", ""TV with standard cable"", ""Pack \u2019n play/Travel crib"", ""Dryer"", ""Ethernet connection"", ""Oven"", ""Fire extinguisher"", ""Stove"", ""Cooking basics"", ""Long term stays allowed""]",$67.00,40,4.92,4.95,4.92,4.95,5.0,4.92,4.9,0.49
5975414,https://www.airbnb.com/rooms/5975414,Portodouro - Santa Catarina T1,"Apartamentos novos, em prédio com duas frentes, com elevador e sistema video vigilância. Situados na famosa rua de Santa Catarina, têm um quarto com cama de casal, sala com sofá-cama, kitchnette totalmente equipada, e varanda com vista para a cidade.<br /><br /><b>The space</b><br />Acomoda quatro pessoas, duas no quarto e duas no sofá-cama disponível na sala de estar.<br /><br /><b>Guest access</b><br />Acesso à internet, televisão (ecrã plano por cabo), ar condicionado e máquina de lavar loiça. Dispõem de máquina de lavar roupa partilhada.<br /><br /><b>Other things to note</b><br />Pedimos a todos os nossos hóspedes que respeitem as regras de boa convivência.<br /><br /><b>License number</b><br />7133/AL",https://a0.muscache.com/pictures/74409997/660050b6_original.jpg,28504504,within an hour,"Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",PORTO,41.15312,-8.60487,Entire home/apt,4,1,2,"[""Wifi"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Room-darkening shades"", ""Paid parking on premises"", ""Hangers"", ""High chair"", ""Keypad"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Refrigerator"", ""Kitchen"", ""Crib"", ""Iron"", ""Air conditioning"", ""Luggage dropoff allowed"", ""Microwave"", ""First aid kit"", ""Shampoo"", ""Coffee maker"", ""Washer"", ""Hot water"", ""Private patio or balcony"", ""Cooking basics"", ""TV with standard cable"", ""Pack \u2019n play/Travel crib"", ""Dryer"", ""Oven"", ""Fire extinguisher"", ""Stove"", ""Elevator"", ""Smoke alarm"", ""Long term stays allowed""]",$95.00,53,4.73,4.79,4.92,4.86,4.83,4.65,4.53,0.61
5978381,https://www.airbnb.com/rooms/5978381,Shining view in the city heart 8,"<b>The space</b><br />#IF THE DATES YOU WISH AREN’T AVAILABLE, PLEASE, CHECK BELOW ON THE RIGHT SIDE OF THIS PAGE, WE HAVE OTHER OPTIONS IN THE SAME BUILD, AT THE RIGHT PLACE! THANKS#<br /><br />Recently renovated apartment with modern architecture in an old building, in the heart of Oporto, with the Douro River and the wine cellars of Porto on its feet. Upon arrival you will feel the comfort of a real home prepared specially for your needs.<br /><br />The apartment is located in an iconic building 2 min walk from the famous Ribeira with its restaurants, bars and boat trips, 2 min from the cathedral and 7 min from São Bento station.<br /><br />Property Type:<br /><br />duplex apartment<br /><br />Accommodation Type:<br /><br />self-catering<br /><br />Floor Area:<br /><br />60 m²<br /><br />Location Type:<br /><br />waterfront<br /><br />city centre<br /><br />Theme:<br /><br />historic <br />family<br /><br />General:<br /><br />towels provided <br />activities guide <br />bottled wat",https://a0.muscache.com/pictures/dfe8d6fc-58ab-4bec-b80f-e88a15f2f8e7.jpg,1630185,within an hour,,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",PORTO,41.14297,-8.61781,Entire home/apt,4,1,2,"[""Wifi"", ""Hair dryer"", ""Essentials"", ""Cable TV"", ""Room-darkening shades"", ""Hangers"", ""Dishes and silverware"", ""Refrigerator"", ""Kitchen"", ""Iron"", ""Air conditioning"", ""Luggage dropoff allowed"", ""Microwave"", ""Shampoo"", ""Coffee maker"", ""Washer"", ""Hot water"", ""TV with standard cable"", ""Paid parking off premises"", ""Oven"", ""Fire extinguisher"", ""Stove"", ""Elevator"", ""Long term stays allowed""]",$158.00,16,4.88,5.0,5.0,4.94,4.81,4.81,4.94,0.19
5979282,https://www.airbnb.com/rooms/5979282,Charming Apartement,"<b>The space</b><br />The tranquillity of the surrounding area (Beach and field), access to  Oporto (tourist area) at 10 m.<br />Casino and golf at 10m and 5m.<br />Bares , restaurante and supermarket at 5m.<br /><br /><b>License number</b><br />5979282",https://a0.muscache.com/pictures/76398285/edf3049f_original.jpg,31041653,within an hour,,Madalena,VILA NOVA DE GAIA,41.10336,-8.65398,Entire home/apt,5,2,4,"[""Wifi"", ""Dedicated workspace"", ""Dishwasher"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Pool"", ""Hangers"", ""Baking sheet"", ""Stove"", ""Nespresso machine"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""BBQ grill"", ""Dishes and silverware"", ""Refrigerator"", ""Free street parking"", ""Kitchen"", ""Patio or balcony"", ""Trash compactor"", ""Iron"", ""Freezer"", ""Backyard"", ""Cleaning before checkout"", ""Shower gel"", ""Indoor fireplace"", ""Microwave"", ""Luggage dropoff allowed"", ""Sound system"", ""Heating"", ""Beach essentials"", ""Coffee maker"", ""Washer"", ""Hot water"", ""Cooking basics"", ""TV with standard cable"", ""Barbecue utensils"", ""Single level home"", ""Oven"", ""Portable fans"", ""Elevator"", ""Smoke alarm"", ""Long term stays allowed""]",$175.00,35,4.6,4.71,4.4,4.91,4.91,4.46,4.63,0.49
5979885,https://www.airbnb.com/rooms/5979885,"Marquês Apartments, with private parking.","Terceiro andar penthouse, sem elevador, grande varanda na frente virada para oeste, com muito sol, um quarto com uma cama e sala com sofá-cama, cozinha e quarto de banho, mobilado com móveis portugueses e alguns modernos, a cerca de 200 metros da Praça do Marquês de Pombal e Estação de Metro Marquês.<br /><br /><b>The space</b><br />Muito perto da Praça do Marquês de Pombal,  da saída da estação do metro e de várias paragens de autocarros para outras zonas da cidade e cidades vizinhas, com lojas  de toda a espécie perto, bancos, supermercados, correios, situado num prédio residencial sossegado, sem o barulho da agitação nocturna e do transito, proporciona um rápido acesso à baixa e centro histórico de metro, pois está junto à segunda paragem de metro da linha amarela sentido Trindade - Hospital de São João.<br />Orientação do apartamento nascente-poente, com uma varanda coberta atrás e uma varanda grande descoberta na frente do prédio, onde poderão tomar as refeições ao ar livre, desca",https://a0.muscache.com/pictures/87123875/fab52d69_original.jpg,22582467,N/A,"Porto, Portugal",Bonfim,PORTO,41.16202,-8.60248,Entire home/apt,3,1,2,"[""Wifi"", ""Extra pillows and blankets"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Hangers"", ""Free parking on premises"", ""Dishes and silverware"", ""Refrigerator"", ""Free street parking"", ""Kitchen"", ""Patio or balcony"", ""Iron"", ""Microwave"", ""First aid kit"", ""Heating"", ""Coffee maker"", ""Shampoo"", ""Washer"", ""Hot water"", ""Host greets you"", ""Cooking basics"", ""TV with standard cable"", ""Fire extinguisher"", ""Stove"", ""Smoke alarm"", ""Long term stays allowed""]",$55.00,59,4.59,4.77,4.64,4.84,4.95,4.66,4.71,0.70
5989846,https://www.airbnb.com/rooms/5989846,Secret Garden - Art & living,"A modern apartment fully equipped, free-access to wi Fi and cable Tv. The apartment has an exterior terrace with trees, perfect to relax, with very easy access to the main attractions. Free parking in the premisses.<br /><br /><b>The space</b><br />The apartment has a serene atmosphere that will invite you to linger along the artworks, books, music and the trees of the terrace. Perfect for visitors looking to spend some time on their own, our place invites you to enjoy simple moments, long conversations at the candle light while having a dinner outside. You will find yourself in a small hidden world that invites you to a journey within while exploring the wonders of Porto.<br /><br /><b>Guest access</b><br />The kitchen is fully equipped with fridge, stove, kettle, coffee maker, microwave and all utensils allowing guests to prepare their own meals. It is equipped with essentials like coffee, tea, honey, salt and pepper, olive oil, vinegar and cleaning products. <br />The bathroom has f",https://a0.muscache.com/pictures/80696909/63f47b3b_original.jpg,31099537,N/A,"Porto, Portugal",Paranhos,PORTO,41.16325,-8.60852,Entire home/apt,2,1,1,"[""Wifi"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Hangers"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Refrigerator"", ""Kitchen"", ""Iron"", ""Private garden or backyard"", ""Luggage dropoff allowed"", ""Microwave"", ""First aid kit"", ""Heating"", ""Shampoo"", ""Coffee maker"", ""Washer"", ""Hot water"", ""Outdoor furniture"", ""Host greets you"", ""Private patio or balcony"", ""Cooking basics"", ""TV with standard cable"", ""Dryer"", ""Hot water kettle"", ""Oven"", ""Fire extinguisher"", ""Stove"", ""Elevator"", ""Smoke alarm"", ""Long term stays allowed""]",$50.00,182,4.85,4.92,4.82,4.93,4.94,4.62,4.84,2.10
5998549,https://www.airbnb.com/rooms/5998549,Beach House (Plage/Praia) Aguda PRT,"Praia/Beach/ Plage/ Playa/ Spiaggia<br />The house is realy on the beach. Open the front door and theres the beach!<br />Has 1  mezanine with 2 single beds and there is a sofá- bed in the inside room. For 4 persons.<br /><br /><b>The space</b><br />The house is realy on the beach. The village has a sea museum, ""Estação Litoral da Aguda"", swimming-pool , wood road with 18km,( go to Porto) ciclovia, is a 2 kilometers from Miramar Beach, considered one of the 15 more beautiful beachs in Europe. Restaurants, fishmarket, supermarkets and other shops.<br /><br /><b>Guest access</b><br />The house has total Independence and we provide bed and bath clothes. Kitchen, washing machine and wi-fi.<br /><br /><b>Other things to note</b><br />The portuguese food is very rich, diferent taste you can try. Here you can specialy eat fresh fish take directly from the sea.<br /><br /><b>License number</b><br />85162/AL",https://a0.muscache.com/pictures/77540649/9269bd27_original.jpg,11619726,within an hour,"Praia da Aguda, Vila Nova de Gaia, Portugal",Arcozelo,VILA NOVA DE GAIA,41.0491,-8.65398,Entire home/apt,4,1,3,"[""Wifi"", ""Waterfront"", ""Extra pillows and blankets"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Room-darkening shades"", ""Hangers"", ""Private entrance"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Refrigerator"", ""Beachfront"", ""Kitchen"", ""Free street parking"", ""Crib"", ""Dining table"", ""Iron"", ""Freezer"", ""Free dryer"", ""Microwave"", ""First aid kit"", ""Heating"", ""Beach essentials"", ""Coffee maker"", ""Washer"", ""Hot water"", ""Host greets you"", ""Wine glasses"", ""TV with standard cable"", ""Barbecue utensils"", ""Laundromat nearby"", ""Ethernet connection"", ""Hot water kettle"", ""Fire extinguisher"", ""Stove"", ""Cooking basics"", ""Long term stays allowed""]",$90.00,109,4.9,4.91,4.93,4.98,4.98,4.95,4.85,1.27
5998995,https://www.airbnb.com/rooms/5998995,Liiiving in Porto | Garden Pool House,"Descubra-nos em nossa OPorto Garden Pool House, localizada numa zona privilegiada do Porto, esta extraordinária casa da piscina, que se encontra no final de um enorme jardim, recentemente remodelada onde encontrará todas as modernidades necessárias a uma estadia confortável. Ideal para férias de verão em amigos, família ou uma escapadela de fim-de-semana.<br /><br /><b>The space</b><br />Terá ao seu dispor um apartamento com 1 espaçoso quarto com cama de casal, uma sala de estar com sofá-cama, Tv ecrã plano, canais por cabo, WiFi, uma cozinha equipada e casa de banho com chuveiro e aquecedor de toalhas.<br /><br />Quer conhecer-nos? Reserve já! Porque Liiiving is easy!<br /><br /><b>Guest access</b><br />- Entrada para o apartamento é independente da casa principal.<br />- Acesso ao jardim e à psicina.<br />- O acesso à piscina será, quase sempre, exclusivo apenas aos hóspedes.<br /><br /><b>Other things to note</b><br />Existem três amigáveis e brincalhões Labradores a passear pelo ja",https://a0.muscache.com/pictures/fb81cc19-070c-47c2-bb0c-71c4670b82eb.jpg,30907275,within an hour,"Porto, Portugal","Aldoar, Foz do Douro e Nevogilde",PORTO,41.15743,-8.67594,Entire home/apt,4,1,1,"[""Wifi"", ""Dishwasher"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Room-darkening shades"", ""Pool"", ""Hangers"", ""High chair"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""BBQ grill"", ""Dishes and silverware"", ""Refrigerator"", ""Free street parking"", ""Kitchen"", ""Patio or balcony"", ""Iron"", ""Air conditioning"", ""Backyard"", ""Luggage dropoff allowed"", ""Microwave"", ""First aid kit"", ""Heating"", ""Shampoo"", ""Coffee maker"", ""Hot water"", ""Host greets you"", ""Cooking basics"", ""TV with standard cable"", ""Pack \u2019n play/Travel crib"", ""Single level home"", ""Oven"", ""Fire extinguisher"", ""Stove"", ""Smoke alarm"", ""Long term stays allowed""]",$429.00,32,4.84,4.78,4.81,4.72,4.75,4.84,4.69,0.38
6004502,https://www.airbnb.com/rooms/6004502,Suite Prestige - Bedroom with private bathroom,"Bedroom (with private bathroom)  highly comfort and convenient with furnished living room and just fridge kitchen available. Located in a closed condominium with 24h security and video surveillance, communal swimming pool and communal gardens. It is located at 15km airport, 1km sea and river, 5km historical center. Public transportation in front of the building to main points of the city.<br /><br /><b>The space</b><br />Espaço fechado com porteiro e vídeo vigilância 24h/dia. Ambiente tranquilo e familiar.<br /><br /><b>Guest access</b><br />Room with total privacy. Guest can use all common areas: living room, kitchen just fridge, balcony, swimming pool.",https://a0.muscache.com/pictures/74773159/96129c01_original.jpg,31169881,within an hour,"Porto, Porto District, Portugal",Lordelo do Ouro e Massarelos,PORTO,41.15473,-8.66262,Private room,2,1,1,"[""Lock on bedroom door"", ""Wifi"", ""Cleaning before checkout"", ""TV with standard cable"", ""Free street parking"", ""Carbon monoxide alarm"", ""Indoor fireplace"", ""First aid kit"", ""Pool"", ""Essentials"", ""Cable TV"", ""Bed linens"", ""Smoke alarm"", ""Refrigerator"", ""Elevator"", ""Hot water""]",$45.00,16,4.43,4.5,4.79,4.71,4.5,4.5,4.36,0.22
